Gene1,Gene2,connected_driver_gene,gene_type,confidence
RL37A,RL30,,3,0.999684
RL37A,RL31,,3,0.997701
RL3,RL10A,,3,0.993561
RL3,RL12,,3,0.996389
RL14,RL3,,3,0.992744
RL3,RL15,,3,0.994476
RL18A,RL3,,3,0.996439
RL3,RL18,,3,0.992394
RL3,RL19,,3,0.993849
RL23A,RL3,,3,0.993429
RL12,RL4,,3,0.998263
RL4,RL13,,3,0.999487
RL15,RL4,,3,0.9973
RL4,RL17,,3,0.996852
RL19,RL4,,3,0.997227
RL4,RL24,,3,0.998509
RL3,RL4,,3,0.990551
RL10A,RL5,,3,0.999577
RL5,RL12,,3,0.999661
RL5,RL13,,3,0.999648
RL5,RL14,,3,0.994876
RL5,RL15,,3,0.999596
RL18A,RL5,,3,0.997756
RL18,RL5,,3,0.995583
RL5,RL19,,3,0.999575
RL5,RL21,,3,0.999579
RL5,RL23A,,3,0.999541
RL24,RL5,,3,0.999714
RL27A,RL5,,3,0.999504
RL30,RL5,,3,0.999342
RL5,RL31,,3,0.999554
RL5,RL37A,,3,0.995763
RL3,RL5,,3,0.99963
RL6,RL10,,3,0.999506
RL6,RL11,,3,0.996612
RL12,RL6,,3,0.999262
RL13,RL6,,3,0.999342
RL14,RL6,,3,0.99741
RL15,RL6,,3,0.99848
RL17,RL6,,3,0.998279
RL6,RL18A,,3,0.999231
RL6,RL18,,3,0.991476
RL6,RL19,,3,0.998373
RL6,RL23,,3,0.999769
RL24,RL6,,3,0.999359
RL27A,RL6,,3,0.998129
RL37A,RL6,,3,0.997931
RL6,RL5,,3,0.996895
RL7A,RL11,,3,0.996851
RL12,RL7A,,3,0.999351
RL7A,RL13,,3,0.999854
RL14,RL7A,,3,0.997441
RL7A,RL15,,3,0.998752
RL7A,RL17,,3,0.998592
RL18A,RL7A,,3,0.999286
RL7A,RL18,,3,0.997828
RL7A,RL19,,3,0.998634
RL7A,RL23,,3,0.99983
RL7A,RL27A,,3,0.998545
RL7A,RL30,,3,0.999703
RL31,RL7A,,3,0.998451
RL5,RL7A,,3,0.999665
RL7,RL11,,3,0.996529
RL7,RL12,,3,0.999288
RL7,RL14,,3,0.997207
RL15,RL7,,3,0.998619
RL7,RL17,,3,0.998407
RL7,RL18A,,3,0.999251
RL7,RL18,,3,0.992462
RL19,RL7,,3,0.998491
RL7,RL23A,,3,0.996962
RL7,RL23,,3,0.999832
RL24,RL7,,3,0.999279
RL7,RL27A,,3,0.998318
RL30,RL7,,3,0.999711
RL31,RL7,,3,0.99837
RL7,RL3,,3,0.995817
RL8,RL10A,,3,0.995655
RL8,RL15,,3,0.997165
RL8,RL18A,,3,0.998474
RL18,RL8,,3,0.996127
RL21,RL8,,3,0.99699
RL23A,RL8,,3,0.99478
RL8,RL23,,3,0.999677
RL8,RL3,,3,0.993227
RL8,RL5,,3,0.999465
RL8,RL7A,,3,0.997967
RL9,RL10A,,3,0.994355
RL9,RL10,,3,0.997613
RL9,RL11,,3,0.996948
RL9,RL12,,3,0.999783
RL9,RL14,,3,0.993782
RL9,RL15,,3,0.995948
RL18A,RL9,,3,0.99745
RL18,RL9,,3,0.994263
RL19,RL9,,3,0.999645
RL9,RL21,,3,0.999652
RL9,RL23,,3,0.997694
RL24,RL9,,3,0.999837
RL9,RL27,,3,0.999568
RL4,RL9,,3,0.997288
RL9,RL5,,3,0.999656
RL9,RL6,,3,0.996085
RL9,RL7A,,3,0.996726
RL9,RL7,,3,0.996583
RL8,RL9,,3,0.993915
RL10,RS10,,3,0.994938
RL27,RS10,,3,0.995046
RS10,RL31,,3,0.994828
RL9,RS10,,3,0.999585
RL10A,RS11,,3,0.99617
RL11,RS11,,3,0.995148
RL12,RS11,,3,0.998857
RL14,RS11,,3,0.995616
RS11,RL15,,3,0.997275
RS11,RL18A,,3,0.998894
RL21,RS11,,3,0.997618
RS11,RL24,,3,0.999186
RL31,RS11,,3,0.997742
RL37A,RS11,,3,0.996769
RS11,RL5,,3,0.999461
RS11,RLA2,,3,0.997163
RL11,RS12,,3,0.990828
RS12,RL14,,3,0.991938
RL18A,RS12,,3,0.997066
RS12,RL6,,3,0.994314
RS12,RL9,,3,0.998823
RS11,RS12,,3,0.996705
RL10A,RS13,,3,0.994458
RS13,RL11,,3,0.997051
RS13,RL12,,3,0.997363
RS13,RL14,,3,0.992486
RL18,RS13,,3,0.993083
RL19,RS13,,3,0.995018
RL21,RS13,,3,0.99521
RL24,RS13,,3,0.99778
RL27,RS13,,3,0.995578
RS13,RL31,,3,0.99527
RS13,RL37A,,3,0.993544
RS13,RL5,,3,0.999635
RL7A,RS13,,3,0.996386
RS13,RL7,,3,0.996327
RS13,RL9,,3,0.996151
RS10,RS13,,3,0.997702
RL11,RS14,,3,0.999598
RS14,RL15,,3,0.999576
RL18,RS14,,3,0.999652
RS14,RL19,,3,0.999458
RS14,RL30,,3,0.995189
RS14,RL31,,3,0.998214
RL37A,RS14,,3,0.999588
RS14,RL4,,3,0.99974
RL6,RS14,,3,0.999668
RS14,RL7,,3,0.999732
RL9,RS14,,3,0.999603
RS11,RS14,,3,0.999788
RS13,RS14,,3,0.999694
RL10A,RS15A,,3,0.99491
RS15A,RL10,,3,0.998204
RL11,RS15A,,3,0.994239
RL12,RS15A,,3,0.998296
RL14,RS15A,,3,0.994154
RL15,RS15A,,3,0.996079
RL18A,RS15A,,3,0.997866
RL18,RS15A,,3,0.994612
RL19,RS15A,,3,0.996271
RL21,RS15A,,3,0.996652
RS15A,RL23,,3,0.999709
RL24,RS15A,,3,0.998248
RS15A,RL27,,3,0.996601
RS15A,RL30,,3,0.999295
RS15A,RL31,,3,0.996626
RL37A,RS15A,,3,0.995126
RS15A,RL4,,3,0.995185
RL5,RS15A,,3,0.999349
RL6,RS15A,,3,0.99621
RS15A,RL7A,,3,0.997016
RS15A,RL7,,3,0.997101
RS15A,RL9,,3,0.993629
RS10,RS15A,,3,0.995296
RS11,RS15A,,3,0.997632
RS12,RS15A,,3,0.995485
RS15A,RS13,,3,0.995922
RS14,RS15A,,3,0.9997
RL6,RS15,,3,0.995825
RS15,RL7,,3,0.995503
RLA1,RS15,,3,0.992447
RL10A,RS16,,3,0.997775
RS16,RL11,,3,0.996947
RS16,RL14,,3,0.997301
RL15,RS16,,3,0.99848
RL18A,RS16,,3,0.999262
RL18,RS16,,3,0.997661
RS16,RL19,,3,0.998506
RL21,RS16,,3,0.998703
RS16,RL23A,,3,0.997266
RL23,RS16,,3,0.999855
RL24,RS16,,3,0.99944
RL27A,RS16,,3,0.998426
RS16,RL27,,3,0.998592
RL31,RS16,,3,0.998623
RL37A,RS16,,3,0.998003
RL3,RS16,,3,0.995668
RS16,RL4,,3,0.997512
RS16,RL5,,3,0.99959
RS16,RL6,,3,0.998538
RL7A,RS16,,3,0.99865
RL7,RS16,,3,0.998488
RL8,RS16,,3,0.997669
RS16,RL9,,3,0.996939
RS16,RLA1,,3,0.996613
RS12,RS16,,3,0.998233
RS13,RS16,,3,0.99824
RS17,RL14,,3,0.994143
RS17,RL19,,3,0.997024
RS17,RL21,,3,0.997346
RL24,RS17,,3,0.998786
RS17,RL27,,3,0.99734
RL31,RS17,,3,0.997123
RS17,RL37A,,3,0.996286
RS17,RL6,,3,0.996943
RLA2,RS17,,3,0.996943
RS19,RL12,,3,0.997508
RS19,RL14,,3,0.99175
RL18A,RS19,,3,0.997019
RS19,RL18,,3,0.992972
RS19,RL19,,3,0.995331
RL21,RS19,,3,0.995454
RL23A,RS19,,3,0.994749
RS19,RL31,,3,0.995686
RL5,RS19,,3,0.999461
RL6,RS19,,3,0.995092
RL7A,RS19,,3,0.996063
RL7,RS19,,3,0.99527
RS19,RS11,,3,0.996648
RS19,RS13,,3,0.997972
RS15A,RS19,,3,0.995376
RL10A,RS20,,3,0.993621
RL11,RS20,,3,0.992744
RL12,RS20,,3,0.997914
RL15,RS20,,3,0.995207
RL18A,RS20,,3,0.997235
RS20,RL21,,3,0.995492
RS20,RL24,,3,0.998107
RL6,RS20,,3,0.995145
RL7A,RS20,,3,0.996287
RL9,RS20,,3,0.999131
RS23,RL10A,,3,0.996321
RL10,RS23,,3,0.997052
RS23,RL11,,3,0.995232
RS23,RL12,,3,0.998909
RS23,RL13,,3,0.999823
RL14,RS23,,3,0.995991
RS23,RL15,,3,0.99752
RS23,RL18A,,3,0.998812
RL18,RS23,,3,0.995932
RL19,RS23,,3,0.997589
RL21,RS23,,3,0.997684
RS23,RL23A,,3,0.995489
RL23,RS23,,3,0.999758
RL24,RS23,,3,0.999153
RS23,RL27,,3,0.997662
RS23,RL31,,3,0.997647
RL37A,RS23,,3,0.996768
RL3,RS23,,3,0.991812
RS23,RL6,,3,0.997657
RL7A,RS23,,3,0.998
RL7,RS23,,3,0.997923
RS23,RL8,,3,0.995606
RL9,RS23,,3,0.999541
RS11,RS23,,3,0.998493
RS23,RS12,,3,0.999611
RS13,RS23,,3,0.996721
RS14,RS23,,3,0.999776
RS23,RS16,,3,0.999228
RS23,RS19,,3,0.996658
RS20,RS23,,3,0.997112
RL10A,RS24,,3,0.994315
RS24,RL11,,3,0.996382
RL12,RS24,,3,0.99694
RL14,RS24,,3,0.99256
RS24,RL30,,3,0.998131
RS24,RL31,,3,0.995419
RL6,RS24,,3,0.995371
RS24,RS13,,3,0.997749
RS24,RS14,,3,0.999472
RS24,RS17,,3,0.994892
RS25,RL10A,,3,0.996865
RS25,RL11,,3,0.998177
RL15,RS25,,3,0.99784
RS25,RL18,,3,0.99662
RL19,RS25,,3,0.99772
RL21,RS25,,3,0.997987
RS25,RL24,,3,0.999136
RS25,RL27A,,3,0.997929
RL37A,RS25,,3,0.997236
RL6,RS25,,3,0.997932
RL7A,RS25,,3,0.998151
RLA2,RS25,,3,0.997774
RS25,RS20,,3,0.998167
RS25,RS23,,3,0.998812
RL15,RS26,,3,0.998145
RS26,RL18A,,3,0.999049
RL18,RS26,,3,0.996569
RS26,RL19,,3,0.998161
RS26,RL31,,3,0.998151
RL37A,RS26,,3,0.997842
RL3,RS26,,3,0.994017
RS26,RL4,,3,0.99652
RS26,RL6,,3,0.998149
RS26,RL7A,,3,0.998432
RS26,RL7,,3,0.998151
RL9,RS26,,3,0.999636
RLA2,RS26,,3,0.997837
RS26,RS11,,3,0.998852
RS26,RS13,,3,0.997201
RS26,RS15A,,3,0.99834
RS26,RS16,,3,0.999353
RS19,RS26,,3,0.997589
RS28,RL10A,,3,0.996478
RS28,RL11,,3,0.994641
RL15,RS28,,3,0.997552
RL18,RS28,,3,0.996082
RL21,RS28,,3,0.997737
RS28,RL23,,3,0.999556
RL24,RS28,,3,0.999092
RL37A,RS28,,3,0.997334
RS28,RL5,,3,0.996138
RS28,RL7A,,3,0.997795
RL9,RS28,,3,0.999258
RS16,RS28,,3,0.999061
RS19,RS28,,3,0.99713
RS28,RS23,,3,0.998694
RS2,RL10A,,3,0.995209
RS2,RL10,,3,0.999256
RS2,RL11,,3,0.996324
RS2,RL12,,3,0.99823
RL13,RS2,,3,0.998394
RS2,RL14,,3,0.995008
RS2,RL15,,3,0.996573
RS2,RL18A,,3,0.997871
RL18,RS2,,3,0.994888
RS2,RL19,,3,0.996617
RS2,RL21,,3,0.996689
RL24,RS2,,3,0.998488
RS2,RL30,,3,0.99935
RS2,RL31,,3,0.996423
RL37A,RS2,,3,0.995174
RL3,RS2,,3,0.99402
RL4,RS2,,3,0.997024
RS2,RL5,,3,0.996408
RL6,RS2,,3,0.997197
RL7A,RS2,,3,0.997598
RS2,RL7,,3,0.997204
RS2,RL8,,3,0.994879
RL9,RS2,,3,0.995231
RS2,RS12,,3,0.99508
RS13,RS2,,3,0.997392
RS2,RS14,,3,0.999796
RS16,RS2,,3,0.998815
RS2,RS19,,3,0.997256
RS2,RS25,,3,0.998699
RL12,RS3A,,3,0.996888
RS3A,RL13,,3,0.999461
RL14,RS3A,,3,0.99885
RL15,RS3A,,3,0.998996
RS3A,RL17,,3,0.999139
RS3A,RL18A,,3,0.9994
RL18,RS3A,,3,0.998881
RS3A,RL19,,3,0.998456
RL24,RS3A,,3,0.999491
RS3A,RL27A,,3,0.998208
RL37A,RS3A,,3,0.998843
RS3A,RL3,,3,0.999326
RL8,RS3A,,3,0.998766
RS3A,RL9,,3,0.998961
RS11,RS3A,,3,0.998872
RS13,RS3A,,3,0.999595
RS15A,RS3A,,3,0.998995
RS3A,RS16,,3,0.997549
RS3A,RS23,,3,0.998251
RS24,RS3A,,3,0.999395
RS3A,RS25,,3,0.999693
RS3A,RS26,,3,0.999497
RL11,RS3,,3,0.999342
RL12,RS3,,3,0.999203
RS3,RL13,,3,0.994096
RL14,RS3,,3,0.998578
RL15,RS3,,3,0.99879
RL17,RS3,,3,0.999249
RL18A,RS3,,3,0.999179
RS3,RL18,,3,0.998659
RS3,RL19,,3,0.999269
RL23A,RS3,,3,0.99918
RL24,RS3,,3,0.999348
RS3,RL37A,,3,0.99854
RL3,RS3,,3,0.998266
RS3,RL5,,3,0.999241
RS3,RL8,,3,0.999099
RS3,RS11,,3,0.999552
RS15A,RS3,,3,0.999472
RS3,RS16,,3,0.99921
RS19,RS3,,3,0.998924
RS23,RS3,,3,0.999541
RS24,RS3,,3,0.999505
RS3,RS26,,3,0.999514
RS3,RS28,,3,0.999475
RS2,RS3,,3,0.999391
RS4X,RL10A,,3,0.999772
RS4X,RL10,,3,0.99871
RS4X,RL11,,3,0.999166
RS4X,RL12,,3,0.999828
RS4X,RL13,,3,0.999858
RS4X,RL14,,3,0.998264
RL15,RS4X,,3,0.999835
RL18A,RS4X,,3,0.999255
RS4X,RL18,,3,0.998428
RS4X,RL19,,3,0.999816
RS4X,RL21,,3,0.999819
RL23A,RS4X,,3,0.997995
RL24,RS4X,,3,0.999911
RL27A,RS4X,,3,0.999718
RL31,RS4X,,3,0.998862
RS4X,RL37A,,3,0.998339
RS4X,RL3,,3,0.9996
RL6,RS4X,,3,0.998929
RL7A,RS4X,,3,0.999943
RS4X,RL8,,3,0.9984
RS4X,RL9,,3,0.999712
RS15A,RS4X,,3,0.999851
RS4X,RS23,,3,0.999808
RS24,RS4X,,3,0.999813
RS4X,RS26,,3,0.99988
RS28,RS4X,,3,0.999883
RL10A,RS5,,3,0.996236
RL12,RS5,,3,0.99881
RL15,RS5,,3,0.997478
RL18A,RS5,,3,0.998707
RS5,RL18,,3,0.995971
RS5,RL19,,3,0.997525
RS5,RL21,,3,0.997425
RL24,RS5,,3,0.998927
RS5,RL30,,3,0.996117
RS5,RL31,,3,0.997365
RL5,RS5,,3,0.99909
RL6,RS5,,3,0.997451
RS5,RL7A,,3,0.9978
RS5,RL9,,3,0.999564
RS5,RS11,,3,0.998246
RS5,RS13,,3,0.996757
RS5,RS15A,,3,0.997588
RS16,RS5,,3,0.999069
RS5,RS19,,3,0.997048
RS23,RS5,,3,0.998234
RS5,RS24,,3,0.996981
RS2,RS5,,3,0.997752
RS3A,RS5,,3,0.997293
RS3,RS5,,3,0.999562
RS6,RL10A,,3,0.996084
RS6,RL11,,3,0.997417
RS6,RL12,,3,0.997505
RS6,RL13,,3,0.998455
RL14,RS6,,3,0.996013
RS6,RL15,,3,0.996613
RL18A,RS6,,3,0.998031
RL19,RS6,,3,0.996762
RL21,RS6,,3,0.996692
RS6,RL24,,3,0.996615
RS6,RL27A,,3,0.996273
RL31,RS6,,3,0.996731
RS6,RL37A,,3,0.996667
RL6,RS6,,3,0.997311
RL8,RS6,,3,0.996423
RS12,RS6,,3,0.995785
RS6,RS14,,3,0.999778
RS6,RS15A,,3,0.996574
RS16,RS6,,3,0.998086
RS6,RS19,,3,0.996879
RS6,RS23,,3,0.997795
RS24,RS6,,3,0.997597
RS25,RS6,,3,0.998595
RS28,RS6,,3,0.996849
RS3,RS6,,3,0.999379
RS5,RS6,,3,0.997273
RL15,RS7,,3,0.999149
RS7,RL18A,,3,0.995045
RS7,RL18,,3,0.992187
RS7,RL19,,3,0.998961
RL31,RS7,,3,0.995891
RL37A,RS7,,3,0.991263
RL5,RS7,,3,0.999453
RL6,RS7,,3,0.993671
RS7,RL7,,3,0.9938
RS14,RS7,,3,0.996596
RS7,RS15A,,3,0.994702
RS15,RS7,,3,0.999474
RS23,RS7,,3,0.999403
RS7,RS2,,3,0.995688
RS3,RS7,,3,0.999425
RS6,RS7,,3,0.997009
RS8,RL10A,,3,0.995451
RL11,RS8,,3,0.993831
RL12,RS8,,3,0.998152
RL13,RS8,,3,0.995603
RS8,RL14,,3,0.995189
RS8,RL15,,3,0.996752
RS8,RL18A,,3,0.998002
RS8,RL19,,3,0.996853
RS8,RL21,,3,0.996592
RS8,RL23,,3,0.999567
RL24,RS8,,3,0.998383
RL27A,RS8,,3,0.996366
RS8,RL30,,3,0.99947
RL31,RS8,,3,0.996394
RL35,RS8,,3,0.992874
RS8,RL37A,,3,0.995495
RL3,RS8,,3,0.992236
RL4,RS8,,3,0.99588
RS8,RL5,,3,0.994843
RL6,RS8,,3,0.990637
RL7A,RS8,,3,0.997381
RL7,RS8,,3,0.990682
RS8,RL8,,3,0.995551
RL9,RS8,,3,0.994211
RS8,RLA2,,3,0.996301
RS8,RS13,,3,0.996156
RS8,RS14,,3,0.999676
RS8,RS15A,,3,0.996954
RS16,RS8,,3,0.998527
RS20,RS8,,3,0.995808
RS23,RS8,,3,0.9975
RS8,RS24,,3,0.995247
RS25,RS8,,3,0.997916
RS26,RS8,,3,0.998015
RS28,RS8,,3,0.99744
RS2,RS8,,3,0.997246
RS3A,RS8,,3,0.997851
RS3,RS8,,3,0.999288
RS5,RS8,,3,0.997488
RS8,RS6,,3,0.99142
RL12,RS9,,3,0.997601
RSSA,RL10,,3,0.998463
RSSA,RL12,,3,0.993506
RSSA,RL13,,3,0.994783
RSSA,RL18A,,3,0.992502
RSSA,RL19,,3,0.990363
RSSA,RL23,,3,0.999187
RSSA,RL24,,3,0.993563
RSSA,RL27,,3,0.990908
RSSA,RL30,,3,0.998629
RSSA,RL4,,3,0.991202
RSSA,RL7A,,3,0.991625
RSSA,RS15A,,3,0.991541
RSSA,RS15,,3,0.990216
RSSA,RS16,,3,0.994842
RS23,RSSA,,3,0.992812
RS24,RSSA,,3,0.990822
RSSA,RS25,,3,0.994377
RS28,RSSA,,3,0.993336
RSSA,RS3,,3,0.997889
RSSA,RS5,,3,0.993617
RSSA,RS8,,3,0.990347
SF3B1,SF3A3,,1,0.999887
SF3B1,SMD2,,1,0.99993
SF3B3,SMD2,,3,0.999958
PRP8,SMD3,,3,0.999728
SMD3,SMD2,,3,0.999704
EIF3C,EIF3I,,3,0.998379
PSA6,PRS8,,3,0.998197
RL11,RL30,,3,0.998807
RL11,RS3A,,3,0.999018
RS2,RS6,,3,0.998231
RLA1,RS13,,3,0.990134
RL19,RL8,,3,0.996928
RLA2,RL5,,3,0.999427
RS3A,RS2,,3,0.998434
PSD12,PSA6,,3,0.992059
RL18,RL23A,,3,0.995018
RL6,RL31,,3,0.998294
PSA3,PSMD3,,3,0.999766
SF3B1,RU2A,,1,0.999179
RS17,RS23,,3,0.998157
RS13,RL23,,3,0.999812
RS13,RS6,,3,0.998212
RS24,RL7,,3,0.995423
RL6,RL3,,3,0.994265
PSMD6,PSB1,,3,0.998131
RL19,RL23A,,3,0.996541
RS11,RS16,,3,0.999215
RS2,RS23,,3,0.997665
RS15,RL3,,3,0.993808
RL18,RL30,,3,0.999592
RL14,RL8,,3,0.995816
RS15,RS13,,3,0.996885
RS24,RS7,,3,0.999068
RL23,RL4,,3,0.999856
RS8,RL23A,,3,0.9945
RL23A,RL13,,3,0.999675
RS17,RS16,,3,0.998826
RL10,RS17,,3,0.992544
RL5,RS24,,3,0.999586
RL3,RL7A,,3,0.996067
RS23,RS15A,,3,0.997751
RS2,RS15,,3,0.998138
RS20,RS2,,3,0.99602
RL14,RS26,,3,0.996862
RSSA,RL21,,3,0.990769
RS15A,RS16,,3,0.998843
RS28,RS25,,3,0.998711
RS2,RS17,,3,0.997199
RL4,RS23,,3,0.996055
RS25,RL14,,3,0.996351
RL27A,RS3,,3,0.998907
RL31,RL14,,3,0.996856
RS15A,RS17,,3,0.997081
RSSA,RS2,,3,0.993608
RS24,RL18,,3,0.993685
RS5,RL4,,3,0.995818
RS4X,RS25,,3,0.999908
RL10,RS16,,3,0.998472
RL4,RS4X,,3,0.998517
RS7,RLA2,,3,0.999249
RS2,RS11,,3,0.997597
RL19,RS24,,3,0.995449
RS6,RL7A,,3,0.998693
RL21,RL10,,3,0.999063
RL14,RL22,,3,0.995389
RLA1,RL4,,3,0.993506
RS19,RS12,,3,0.99498
RS7,RS5,,3,0.996533
RS6,RL3,,3,0.996821
RS19,RS3A,,3,0.999446
RS28,RL13,,3,0.999799
RL10A,RL23A,,3,0.995472
RS11,RL19,,3,0.9973
RS15A,RLA1,,3,0.992042
RS24,RL18A,,3,0.996618
PRS6A,PSB1,,3,0.9989
RS8,RS7,,3,0.993685
PRS7,PSA5,,3,0.990275
RS15,RS19,,3,0.99692
RL23A,RS11,,3,0.995468
RL18,RS12,,3,0.991386
RS12,RL5,,3,0.999018
RL7A,RS24,,3,0.995456
RS5,RL11,,3,0.995502
RS26,RL10A,,3,0.997094
RS15A,RS24,,3,0.996162
RS24,RS23,,3,0.997239
RS7,RS11,,3,0.994944
RL23A,RS26,,3,0.996385
RL6,RS28,,3,0.997625
RL8,RL7,,3,0.997774
RS14,RL23,,3,0.999875
RS2,RL23,,3,0.999716
RS12,RL7A,,3,0.995968
RS23,RL22,,3,0.996459
RS28,RL19,,3,0.997706
RL30,RS6,,3,0.999592
PSA5,PSMD2,,3,0.999725
PSA5,PRS10,,3,0.991905
RL7,RL10,,3,0.999444
RL23A,RL9,,3,0.99423
RLA2,RS15A,,3,0.995821
RLA1,RS2,,3,0.992163
RS3,RS13,,3,0.999295
RS4X,RL27,,3,0.999813
RL8,RS26,,3,0.996796
SF3B3,RU2A,,3,0.999978
RL27,RS26,,3,0.998133
RL6,RL23A,,3,0.996573
RS3,RS25,,3,0.999611
RL23A,RS15A,,3,0.993499
RS19,RL11,,3,0.99677
RL30,RL31,,3,0.997628
RS12,RS26,,3,0.997828
RL23,RS12,,3,0.999273
RS11,RL7,,3,0.997782
RS20,RL14,,3,0.992705
RS5,RL7,,3,0.997734
RL23A,RL37A,,3,0.995229
RL12,RL8,,3,0.998466
RL5,RS17,,3,0.999119
RL21,RS26,,3,0.998311
RL23A,RS6,,3,0.996531
RS24,RL27,,3,0.995456
RL23,RL21,,3,0.999813
RL3,RL21,,3,0.994541
RS3A,RLA2,,3,0.997228
RL30,RS4X,,3,0.996499
U520,RU2A,,3,0.999696
RL24,RL27A,,3,0.999414
RL27,RL6,,3,0.998278
SF3B4,SF3B3,,3,0.999925
RS20,RL5,,3,0.999075
RL8,RS20,,3,0.992881
RS11,RS24,,3,0.996918
RL7A,RL23A,,3,0.99741
RS8,RS12,,3,0.995235
RS13,RL10,,3,0.998297
RLA2,RS23,,3,0.997218
RS7,RL30,,3,0.990473
RS24,RL23,,3,0.999772
RL18A,RL15,,3,0.999247
RL4,RL37A,,3,0.996112
RL11,RL4,,3,0.997983
RS24,RS16,,3,0.997704
RS26,RS6,,3,0.99766
RS20,RL27A,,3,0.995414
RS4X,RL23,,3,0.999806
RS24,RS10,,3,0.997823
RL23A,RS2,,3,0.995711
RS2,RS15A,,3,0.996867
RL9,RS11,,3,0.994657
RL23,RLA2,,3,0.999787
RS14,RS3,,3,0.999567
RL13,RL7,,3,0.999321
PSB7,PSD13,,3,0.997652
PSMD2,PSB7,,3,0.999638
SF3B5,SF3B3,,3,0.999806
RS12,RL21,,3,0.994931
RL10,RS24,,3,0.998016
PRS6B,PSDE,,3,0.996127
RS14,RL5,,3,0.999713
RL31,RS3A,,3,0.999018
RL30,RS9,,3,0.999038
RS26,RS23,,3,0.999002
RS2,RS26,,3,0.998329
RL9,RS19,,3,0.999588
RS3,RL31,,3,0.998849
RS2,RS28,,3,0.997814
RL14,RL23,,3,0.999603
RS12,RL10A,,3,0.993257
PFD4,PFD6,,3,0.999999
RS5,RL23A,,3,0.995266
RS3,RL23,,3,0.999511
RS17,RS26,,3,0.998603
RS26,RS24,,3,0.997648
RL23A,RS20,,3,0.992994
RL37A,RL7A,,3,0.998128
RL7,RL37A,,3,0.997903
RS26,RL12,,3,0.999125
RS23,RL30,,3,0.999388
RL14,RS5,,3,0.995656
RL4,RS24,,3,0.997248
RLA1,RS7,,3,0.998836
PSD12,PSA7,,3,0.997812
RS20,RL18,,3,0.992446
SF3B6,SF3B3,,0,0.999922
RL10,RL12,,3,0.997049
RL27A,RL12,,3,0.999244
RL7A,RL24,,3,0.9994
RL15,RS24,,3,0.995328
RL23,RS19,,3,0.999756
RL23A,RS25,,3,0.9968
PRS8,PSB7,,3,0.998905
RS6,RS11,,3,0.997454
RS19,RL10A,,3,0.993872
RL18,RS11,,3,0.995612
RS7,RL11,,3,0.995192
RS13,RL18A,,3,0.9968
RL12,RL23A,,3,0.998135
RS26,RL5,,3,0.999496
RL10,RL19,,3,0.998508
RL23A,RS7,,3,0.993114
RL23,RS26,,3,0.99979
RL15,RS12,,3,0.994682
RL9,RS6,,3,0.997149
RS19,RS24,,3,0.99712
RS7,RL4,,3,0.99594
RS12,RL31,,3,0.994675
PSB7,PSMD3,,3,0.996277
RS2,RL27,,3,0.996509
RS20,RS26,,3,0.998069
RS3A,RL23A,,3,0.999124
RLA2,RS4X,,3,0.999809
RS13,RS12,,3,0.994078
RL22,RL11,,3,0.995153
RS4X,RLA1,,3,0.999638
RS17,RL9,,3,0.999465
RS20,RS3A,,3,0.997514
PSA3,PSD11,,3,0.999534
RL23,RS20,,3,0.999501
RL23,RL30,,3,0.999606
RL3,RL23,,3,0.999724
PSA5,PSMD3,,3,0.99652
RL18A,RL37A,,3,0.999215
RS19,RL24,,3,0.997209
RL37A,RS19,,3,0.993714
RLA2,RS24,,3,0.99428
RL8,RS9,,3,0.994309
RL22,RL13,,3,0.999478
RL4,RL23A,,3,0.996277
RS10,RS14,,3,0.99969
RLA1,RS11,,3,0.993889
RS13,RLA2,,3,0.99466
PRP8,RUXE,,3,0.999943
RS23,RLA0,,3,0.998761
RL37A,RS5,,3,0.996527
RS26,RS10,,3,0.997591
RS28,RS20,,3,0.997725
RS10,RS2,,3,0.997153
RL12,RS17,,3,0.998804
RS17,RS28,,3,0.998293
RL21,RS24,,3,0.995487
RS20,RL7,,3,0.996066
RL24,RS26,,3,0.999338
RL10,RL4,,3,0.99927
RS17,RL23,,3,0.999704
RLA2,RS16,,3,0.998432
RS25,RL5,,3,0.999748
RS14,RL18A,,3,0.99988
RLA0,RS15A,,3,0.994164
RS5,RLA2,,3,0.997196
RL23,RS7,,3,0.999674
RS9,RL27,,3,0.99635
RS28,RS12,,3,0.99768
RL23,RS5,,3,0.999749
RL7A,RS11,,3,0.997917
RS13,RLA0,,3,0.994661
RL23A,RL30,,3,0.999313
RS20,RS16,,3,0.998613
RL23,RLA0,,3,0.99963
RL14,RL10,,3,0.999381
RSSA,RS26,,3,0.994634
RLA1,RS6,,3,0.993619
RL24,RS12,,3,0.997861
RS20,RL19,,3,0.995146
RU2A,SMD1,,3,0.999112
SMD2,RU2A,,3,0.99959
RL11,RS26,,3,0.995838
RL22,RL4,,3,0.995552
RL27,RL30,,3,0.999637
RS8,RLA1,,3,0.992698
RSSA,RL15,,3,0.990022
RS12,RL7,,3,0.995727
RS5,RS26,,3,0.998795
RS28,RL7,,3,0.99745
RL9,RL31,,3,0.999626
RS17,RL4,,3,0.995122
RS24,RS2,,3,0.997438
RSSA,RS20,,3,0.990018
RS6,RLA2,,3,0.996048
RS11,RL22,,3,0.996537
RL23,RS11,,3,0.999755
SMD3,SMD1,,3,0.999529
RS25,RL4,,3,0.998413
